group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate16-2,seqneut25to26_sera_0040,A/Galicia/GA-CHUAC-451/2025_H3N2,plate16-2-A/Galicia/GA-CHUAC-451/2025_H3N2,0.006019,interpolated,0.008552,0.008552,interpolated,0.8,0.8775,0,0.7952,0.09915
human,plate16-2,seqneut25to26_sera_0040,A/Ghana/ARI-25-1125/2025_H1N1,plate16-2-A/Ghana/ARI-25-1125/2025_H1N1,0.005814,interpolated,0.005924,0.005924,interpolated,3.157,0.9711,0,0.9935,0.03103
human,plate16-2,seqneut25to26_sera_0040,A/Ghana/FS-25-7077/2025_H3N2,plate16-2-A/Ghana/FS-25-7077/2025_H3N2,0.005998,interpolated,0.006417,0.006417,interpolated,0.8,0.9737,0,0.8441,0.09549
human,plate16-2,seqneut25to26_sera_0040,A/Guangdong-Maonan/11438/2025_H3N2,plate16-2-A/Guangdong-Maonan/11438/2025_H3N2,0.001742,interpolated,0.006335,0.006335,interpolated,1.094,0.6217,0,0.6694,0.1315
human,plate16-2,seqneut25to26_sera_0040,A/Guangdong-Meijiang/11256/2025_H3N2,plate16-2-A/Guangdong-Meijiang/11256/2025_H3N2,0.0007409,interpolated,0.0007655,0.0007655,interpolated,0.8,0.9871,0,0.9262,0.07513
human,plate16-2,seqneut25to26_sera_0040,A/Guangxi-Daxin/1643/2025_H3N2,plate16-2-A/Guangxi-Daxin/1643/2025_H3N2,0.006744,interpolated,0.007275,0.007275,interpolated,0.8,0.9706,0,0.8444,0.105
human,plate16-2,seqneut25to26_sera_0040,A/Guangxi-Qingxiu/SWL11742/2025_H1N1,plate16-2-A/Guangxi-Qingxiu/SWL11742/2025_H1N1,0.003284,interpolated,0.003284,0.003284,interpolated,1.633,1,0,0.9812,0.05282
human,plate16-2,seqneut25to26_sera_0040,A/Hawaii/44/2025_H1N1,plate16-2-A/Hawaii/44/2025_H1N1,0.00549,interpolated,0.005772,0.005772,interpolated,2.441,0.9425,0,0.9671,0.06652
human,plate16-2,seqneut25to26_sera_0040,A/Hawaii/70/2019_H1N1,plate16-2-A/Hawaii/70/2019_H1N1,0.004698,interpolated,0.005544,0.005544,interpolated,1.377,0.898,0,0.9209,0.08688
human,plate16-2,seqneut25to26_sera_0040,A/HongKong/1257/2025_H3N2,plate16-2-A/HongKong/1257/2025_H3N2,0.002904,interpolated,0.002904,0.002904,interpolated,0.8867,1,0,0.939,0.07925
human,plate16-2,seqneut25to26_sera_0040,A/HongKong/1382/2025_H3N2,plate16-2-A/HongKong/1382/2025_H3N2,0.002273,interpolated,0.00282,0.00282,interpolated,2.887,0.7684,0,0.7712,0.1711
human,plate16-2,seqneut25to26_sera_0040,A/Indonesia/BIOKES-I-BT074/2025_H3N2,plate16-2-A/Indonesia/BIOKES-I-BT074/2025_H3N2,0.001828,interpolated,0.001828,0.001828,interpolated,0.8,1,0,0.9271,0.08434
human,plate16-2,seqneut25to26_sera_0040,A/Indonesia/BIOKES-INAD491/2025_H3N2,plate16-2-A/Indonesia/BIOKES-INAD491/2025_H3N2,0.00303,interpolated,0.003309,0.003309,interpolated,1.45,0.9401,0,0.9302,0.08981
human,plate16-2,seqneut25to26_sera_0040,A/Lao/820-2750/2025_H3N2,plate16-2-A/Lao/820-2750/2025_H3N2,0.001707,interpolated,0.001707,0.001707,interpolated,0.9409,1,0,0.8672,0.1249
human,plate16-2,seqneut25to26_sera_0040,A/Malaysia/IMR/SARI/2028/2025_H3N2,plate16-2-A/Malaysia/IMR/SARI/2028/2025_H3N2,0.001925,interpolated,0.002138,0.002138,interpolated,0.8716,0.9562,0,0.922,0.0844
human,plate16-2,seqneut25to26_sera_0040,A/Malaysia/IMR/SARI/2406/2025_H3N2,plate16-2-A/Malaysia/IMR/SARI/2406/2025_H3N2,0.001591,interpolated,0.002199,0.002199,interpolated,0.9556,0.867,0,0.8399,0.1183
human,plate16-2,seqneut25to26_sera_0040,A/Malaysia/IMR/SARI/2517/2025_H3N2,plate16-2-A/Malaysia/IMR/SARI/2517/2025_H3N2,0.003762,interpolated,0.004824,0.004824,interpolated,1.018,0.8882,0,0.8644,0.1099
human,plate16-2,seqneut25to26_sera_0040,A/Massachusetts/18/2022_H3N2,plate16-2-A/Massachusetts/18/2022_H3N2,0.005703,interpolated,0.007563,0.007563,interpolated,1.146,0.8618,0,0.9223,0.07039
human,plate16-2,seqneut25to26_sera_0040,A/Michigan/110/2025_H3N2,plate16-2-A/Michigan/110/2025_H3N2,0.003738,interpolated,0.004733,0.004733,interpolated,0.8,0.914,0,0.7818,0.1194
human,plate16-2,seqneut25to26_sera_0040,A/Minnesota/96/2025_H3N2,plate16-2-A/Minnesota/96/2025_H3N2,0.00242,interpolated,0.002768,0.002768,interpolated,1.034,0.935,0,0.965,0.05862
human,plate16-2,seqneut25to26_sera_0040,A/Missouri/11/2025_H1N1,plate16-2-A/Missouri/11/2025_H1N1,0.004387,interpolated,0.004549,0.004549,interpolated,10,0.8476,0,0.8318,0.1536
human,plate16-2,seqneut25to26_sera_0040,A/NewSouthWales/2526015582/2025_H3N2,plate16-2-A/NewSouthWales/2526015582/2025_H3N2,0.003698,interpolated,0.003922,0.003922,interpolated,1.044,0.9701,0,0.97,0.05319
human,plate16-2,seqneut25to26_sera_0040,A/NewSouthWales/2526015584/2025_H3N2,plate16-2-A/NewSouthWales/2526015584/2025_H3N2,0.001622,interpolated,0.0018,0.0018,interpolated,1.135,0.9444,0,0.9617,0.06448
human,plate16-2,seqneut25to26_sera_0040,A/Norway/8765/2025_H3N2,plate16-2-A/Norway/8765/2025_H3N2,0.002501,interpolated,0.002536,0.002536,interpolated,0.8045,0.9945,0,0.8266,0.1333
human,plate16-2,seqneut25to26_sera_0040,A/Norway/8976/2025_H3N2,plate16-2-A/Norway/8976/2025_H3N2,0.002996,interpolated,0.004601,0.004601,interpolated,1.222,0.796,0,0.8923,0.08841
human,plate16-2,seqneut25to26_sera_0040,A/Norway/9107/2025_H1N1,plate16-2-A/Norway/9107/2025_H1N1,0.003649,interpolated,0.003936,0.003936,interpolated,1.55,0.9447,0,0.9125,0.1049
human,plate16-2,seqneut25to26_sera_0040,A/Norway/9556/2025_H1N1,plate16-2-A/Norway/9556/2025_H1N1,0.005018,interpolated,0.005209,0.005209,interpolated,1.334,0.9757,0,0.9468,0.07592
human,plate16-2,seqneut25to26_sera_0040,A/Peru/GIHSN-04-1089/2025_H3N2,plate16-2-A/Peru/GIHSN-04-1089/2025_H3N2,0.004077,interpolated,0.005903,0.005903,interpolated,0.8,0.8719,0,0.8263,0.1012
human,plate16-2,seqneut25to26_sera_0040,A/Philippines/SARI25-1425/2025_H1N1,plate16-2-A/Philippines/SARI25-1425/2025_H1N1,0.005992,interpolated,0.006395,0.006395,interpolated,1.554,0.9519,0,0.968,0.05823
human,plate16-2,seqneut25to26_sera_0040,A/Queensland/2526516675/2025_H3N2,plate16-2-A/Queensland/2526516675/2025_H3N2,0.00313,interpolated,0.00313,0.00313,interpolated,0.9694,1,0,0.9545,0.06817
human,plate16-2,seqneut25to26_sera_0040,A/SouthAfrica/PET37604/2025_H3N2,plate16-2-A/SouthAfrica/PET37604/2025_H3N2,0.002604,interpolated,0.003568,0.003568,interpolated,0.9717,0.8682,0,0.8106,0.1299
human,plate16-2,seqneut25to26_sera_0040,A/SouthAfrica/PET37625/2025_H3N2,plate16-2-A/SouthAfrica/PET37625/2025_H3N2,0.00248,interpolated,0.003646,0.003646,interpolated,0.971,0.8439,0,0.835,0.1113
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2519001037/2025_H1N1,plate16-2-A/SouthAustralia/2519001037/2025_H1N1,0.006468,interpolated,0.00695,0.00695,interpolated,1.757,0.9406,0,0.9332,0.0873
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2520702747/2025_H1N1,plate16-2-A/SouthAustralia/2520702747/2025_H1N1,0.005379,interpolated,0.00597,0.00597,interpolated,2.054,0.9036,0,0.8936,0.1141
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2523012764/2025_H1N1,plate16-2-A/SouthAustralia/2523012764/2025_H1N1,0.003782,interpolated,0.004274,0.004274,interpolated,1.594,0.9114,0,0.9104,0.1039
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2523812314/2025_H3N2,plate16-2-A/SouthAustralia/2523812314/2025_H3N2,0.002937,interpolated,0.00422,0.00422,interpolated,0.8,0.8741,0,0.8481,0.1
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2524408801/2025_H3N2,plate16-2-A/SouthAustralia/2524408801/2025_H3N2,0.003776,interpolated,0.003776,0.003776,interpolated,0.8,1,0,0.9433,0.06714
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2524712956/2025_H1N1,plate16-2-A/SouthAustralia/2524712956/2025_H1N1,0.004328,interpolated,0.004737,0.004737,interpolated,1.772,0.9261,0,0.9179,0.1018
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2525607496/2025_H3N2,plate16-2-A/SouthAustralia/2525607496/2025_H3N2,0.002785,interpolated,0.003126,0.003126,interpolated,0.8784,0.9518,0,0.9174,0.08689
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2527003588/2025_H3N2,plate16-2-A/SouthAustralia/2527003588/2025_H3N2,0.006351,interpolated,0.006351,0.006351,interpolated,0.8,1,0,0.9419,0.06119
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2527213276/2025_H3N2,plate16-2-A/SouthAustralia/2527213276/2025_H3N2,0.001174,interpolated,0.001174,0.001174,interpolated,0.9003,1,0,0.8372,0.1438
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2527612456/2025_H1N1,plate16-2-A/SouthAustralia/2527612456/2025_H1N1,0.009169,interpolated,0.009843,0.009843,interpolated,1.757,0.9414,0,0.9156,0.08919
human,plate16-2,seqneut25to26_sera_0040,A/SouthAustralia/2527902708/2025_H3N2,plate16-2-A/SouthAustralia/2527902708/2025_H3N2,0.005175,interpolated,0.005548,0.005548,interpolated,1.967,0.9361,0,0.798,0.1542
human,plate16-2,seqneut25to26_sera_0040,A/Sydney/1359/2024_H3N2,plate16-2-A/Sydney/1359/2024_H3N2,0.003293,interpolated,0.003655,0.003655,interpolated,1.056,0.9478,0,0.9187,0.08954
human,plate16-2,seqneut25to26_sera_0040,A/Sydney/400/2025_H1N1,plate16-2-A/Sydney/400/2025_H1N1,0.006173,interpolated,0.006806,0.006806,interpolated,2.239,0.9019,0,0.9631,0.06308
human,plate16-2,seqneut25to26_sera_0040,A/Tasmania/2521815682/2025_H3N2,plate16-2-A/Tasmania/2521815682/2025_H3N2,0.003922,interpolated,0.005561,0.005561,interpolated,0.8,0.8782,0,0.7508,0.1251
human,plate16-2,seqneut25to26_sera_0040,A/Thailand/8/2022_H3N2,plate16-2-A/Thailand/8/2022_H3N2,0.002757,interpolated,0.00519,0.00519,interpolated,1.318,0.7171,0,0.9277,0.06629
human,plate16-2,seqneut25to26_sera_0040,A/Vermont/73/2025_H3N2,plate16-2-A/Vermont/73/2025_H3N2,0.003253,interpolated,0.004633,0.004633,interpolated,0.8,0.8768,0,0.7793,0.129
human,plate16-2,seqneut25to26_sera_0040,A/Victoria/4897/2022_IVR-238_H1N1,plate16-2-A/Victoria/4897/2022_IVR-238_H1N1,0.0004243,interpolated,0.000547,0.000547,interpolated,3.616,0.6996,0,0.9075,0.09735
human,plate16-2,seqneut25to26_sera_0040,A/Wisconsin/588/2019_H1N1,plate16-2-A/Wisconsin/588/2019_H1N1,0.005358,interpolated,0.005997,0.005997,interpolated,1.875,0.9047,0,0.9509,0.07323
human,plate16-2,seqneut25to26_sera_0040,A/Wisconsin/67/2022_H1N1,plate16-2-A/Wisconsin/67/2022_H1N1,0.003927,interpolated,0.00418,0.00418,interpolated,1.588,0.9528,0,0.9296,0.09608
human,plate16-2,seqneut25to26_sera_0040,A/Zacapa/FLU-261/2025_H1N1,plate16-2-A/Zacapa/FLU-261/2025_H1N1,0.003274,interpolated,0.00331,0.00331,interpolated,1.607,0.9912,0,0.9549,0.07881
human,plate16-2,seqneut25to26_sera_4009,A/Alagoas/4130/2025_H3N2,plate16-2-A/Alagoas/4130/2025_H3N2,0.00923,interpolated,0.01123,0.01123,interpolated,0.8,0.9273,0,0.8232,0.08409
human,plate16-2,seqneut25to26_sera_4009,A/Anapolis/LEIAL6543/2025_H3N2,plate16-2-A/Anapolis/LEIAL6543/2025_H3N2,0.003977,interpolated,0.005319,0.005319,interpolated,0.8,0.8963,0,0.641,0.1496
human,plate16-2,seqneut25to26_sera_4009,A/Andalucia/PMC-00977/2025_H1N1,plate16-2-A/Andalucia/PMC-00977/2025_H1N1,0.005157,interpolated,0.005734,0.005734,interpolated,3.003,0.8635,0,0.9378,0.08812
human,plate16-2,seqneut25to26_sera_4009,A/Aragon/2046/2025_H1N1,plate16-2-A/Aragon/2046/2025_H1N1,0.00438,interpolated,0.004929,0.004929,interpolated,2.93,0.8538,0,0.9665,0.06492
human,plate16-2,seqneut25to26_sera_4009,A/Arica/59150/2025_H3N2,plate16-2-A/Arica/59150/2025_H3N2,0.00637,interpolated,0.007452,0.007452,interpolated,1.125,0.9191,0,0.8482,0.11
human,plate16-2,seqneut25to26_sera_4009,A/Bahia/3102/2025_H3N2,plate16-2-A/Bahia/3102/2025_H3N2,0.00318,interpolated,0.003238,0.003238,interpolated,0.8,0.9928,0,0.785,0.1426
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/1803/2025_H1N1,plate16-2-A/Bangkok/1803/2025_H1N1,0.008212,interpolated,0.008461,0.008461,interpolated,10,0.8709,0,0.9358,0.095
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2229/2025_H1N1,plate16-2-A/Bangkok/P2229/2025_H1N1,0.003447,interpolated,0.004382,0.004382,interpolated,2.102,0.802,0,0.8976,0.1072
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2323/2025_H3N2,plate16-2-A/Bangkok/P2323/2025_H3N2,0.01276,interpolated,0.014,0.014,interpolated,1.758,0.9246,0,0.9382,0.0606
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2390/2025_H3N2,plate16-2-A/Bangkok/P2390/2025_H3N2,0.01287,interpolated,0.01336,0.01336,interpolated,2.095,0.9619,0,0.9752,0.04178
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2391/2025_H3N2,plate16-2-A/Bangkok/P2391/2025_H3N2,0.004516,interpolated,0.01043,0.01043,interpolated,0.8,0.7559,0,0.6433,0.1123
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2572/2025_H3N2,plate16-2-A/Bangkok/P2572/2025_H3N2,0.01021,interpolated,0.0118,0.0118,interpolated,1.184,0.9212,0,0.7395,0.1421
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P2921/2025_H3N2,plate16-2-A/Bangkok/P2921/2025_H3N2,0.01109,interpolated,0.01393,0.01393,interpolated,0.958,0.9019,0,0.7214,0.1219
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P3067/2025_H1N1,plate16-2-A/Bangkok/P3067/2025_H1N1,0.004286,interpolated,0.004507,0.004507,interpolated,10,0.8022,0,0.8176,0.1546
human,plate16-2,seqneut25to26_sera_4009,A/Bangkok/P3263/2025_H3N2,plate16-2-A/Bangkok/P3263/2025_H3N2,0.003628,interpolated,0.004004,0.004004,interpolated,1.155,0.9462,0,0.9405,0.07928
human,plate16-2,seqneut25to26_sera_4009,A/Belgium/H0097/2025_H3N2,plate16-2-A/Belgium/H0097/2025_H3N2,0.01003,interpolated,0.01091,0.01091,interpolated,0.8,0.9674,0,0.8191,0.1014
human,plate16-2,seqneut25to26_sera_4009,A/Bhutan/1267/2025_H3N2,plate16-2-A/Bhutan/1267/2025_H3N2,0.003649,interpolated,0.003649,0.003649,interpolated,0.8,1,0,0.8692,0.1045
human,plate16-2,seqneut25to26_sera_4009,A/BritishColumbia/PHL-2473/2025_H1N1,plate16-2-A/BritishColumbia/PHL-2473/2025_H1N1,0.004363,interpolated,0.004457,0.004457,interpolated,10,0.9044,0,0.9628,0.07676
human,plate16-2,seqneut25to26_sera_4009,A/California/61/2025_H3N2,plate16-2-A/California/61/2025_H3N2,0.006778,interpolated,0.008675,0.008675,interpolated,1.558,0.8404,0,0.873,0.1002
human,plate16-2,seqneut25to26_sera_4009,A/California/63/2025_H1N1,plate16-2-A/California/63/2025_H1N1,0.005282,interpolated,0.006102,0.006102,interpolated,4.83,0.7491,0,0.8789,0.1132
human,plate16-2,seqneut25to26_sera_4009,A/Canberra/465/2025_H1N1,plate16-2-A/Canberra/465/2025_H1N1,0.00307,interpolated,0.003439,0.003439,interpolated,1.892,0.9035,0,0.9597,0.07348
human,plate16-2,seqneut25to26_sera_4009,A/Canberra/530/2025_H1N1,plate16-2-A/Canberra/530/2025_H1N1,0.005769,interpolated,0.006057,0.006057,interpolated,3.632,0.9189,0,0.9504,0.08291
human,plate16-2,seqneut25to26_sera_4009,A/Catalonia/NSVH102689455/2025_H1N1,plate16-2-A/Catalonia/NSVH102689455/2025_H1N1,0.004248,interpolated,0.004301,0.004301,interpolated,5.544,0.9669,0,0.9719,0.06646
human,plate16-2,seqneut25to26_sera_4009,A/Colorado/105/2025_H1N1,plate16-2-A/Colorado/105/2025_H1N1,0.004689,interpolated,0.005114,0.005114,interpolated,2.763,0.8935,0,0.9748,0.05738
human,plate16-2,seqneut25to26_sera_4009,A/CoteDIvoire/2007/2025_H1N1,plate16-2-A/CoteDIvoire/2007/2025_H1N1,0.003802,interpolated,0.004253,0.004253,interpolated,2.703,0.8692,0,0.9521,0.07776
human,plate16-2,seqneut25to26_sera_4009,A/Croatia/10136RV/2023-egg_H3N2,plate16-2-A/Croatia/10136RV/2023-egg_H3N2,0.007924,interpolated,0.01045,0.01045,interpolated,1.455,0.8342,0,0.8153,0.1083
human,plate16-2,seqneut25to26_sera_4009,A/Darwin/1405/2025_H1N1,plate16-2-A/Darwin/1405/2025_H1N1,0.003289,interpolated,0.00367,0.00367,interpolated,2.007,0.9011,0,0.9723,0.0607
human,plate16-2,seqneut25to26_sera_4009,A/Darwin/1461/2025_H3N2,plate16-2-A/Darwin/1461/2025_H3N2,0.00519,interpolated,0.01055,0.01055,interpolated,2.27,0.6,0,0.7898,0.09444
human,plate16-2,seqneut25to26_sera_4009,A/Denmark/3070/2025_H1N1,plate16-2-A/Denmark/3070/2025_H1N1,0.004463,interpolated,0.004606,0.004606,interpolated,10,0.8646,0,0.9126,0.1119
human,plate16-2,seqneut25to26_sera_4009,A/DistrictOfColumbia/27/2023_H3N2,plate16-2-A/DistrictOfColumbia/27/2023_H3N2,0.006355,interpolated,0.006837,0.006837,interpolated,0.8,0.9716,0,0.7366,0.1276
