group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
human,seqneut25to26_sera_1008_d28,A/Alagoas/3579/2025_H1N1,761.3,interpolated,220,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Alagoas/4130/2025_H3N2,2328,interpolated,371.2,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Alaska/63/2025_H3N2,2551,interpolated,387.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Anapolis/LEIAL6543/2025_H3N2,2688,interpolated,176.2,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Andalucia/PMC-00977/2025_H1N1,475.4,interpolated,38.09,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Aragon/2046/2025_H1N1,852.5,interpolated,161.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Arica/59150/2025_H3N2,2666,interpolated,396.5,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bahia/3102/2025_H3N2,2968,interpolated,40.31,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/1803/2025_H1N1,443.8,interpolated,51.67,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2229/2025_H1N1,968.4,interpolated,129.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2323/2025_H3N2,1610,interpolated,973.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2390/2025_H3N2,2529,interpolated,182.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2391/2025_H3N2,2650,interpolated,575.2,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2572/2025_H3N2,1985,interpolated,24.95,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P2921/2025_H3N2,1749,interpolated,4.739,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P3067/2025_H1N1,624.8,interpolated,209.2,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bangkok/P3263/2025_H3N2,1933,interpolated,709.5,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Belgium/H0097/2025_H3N2,1877,interpolated,376.6,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bhutan/1267/2025_H3N2,3166,interpolated,980.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Bhutan/7/2025_H3N2,3257,interpolated,1149,2,midpoint
human,seqneut25to26_sera_1008_d28,A/BritishColumbia/PHL-2473/2025_H1N1,667.6,interpolated,56.87,2,midpoint
human,seqneut25to26_sera_1008_d28,A/California/61/2025_H3N2,1716,interpolated,147.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/California/63/2025_H1N1,672.8,interpolated,121.5,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Canberra/465/2025_H1N1,958.1,interpolated,106.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Canberra/530/2025_H1N1,866.3,interpolated,26.71,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Catalonia/NSVH102689455/2025_H1N1,741.5,interpolated,232.6,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Colorado/105/2025_H1N1,785.7,interpolated,14.92,2,midpoint
human,seqneut25to26_sera_1008_d28,A/CoteDIvoire/2007/2025_H1N1,1143,interpolated,247.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Croatia/10136RV/2023-egg_H3N2,3962,interpolated,1152,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Darwin/1405/2025_H1N1,1025,interpolated,131.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Darwin/1461/2025_H3N2,3000,interpolated,1322,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Denmark/3070/2025_H1N1,448.3,interpolated,26.12,2,midpoint
human,seqneut25to26_sera_1008_d28,A/DistrictOfColumbia/27/2023_H3N2,1555,interpolated,188.5,2,midpoint
human,seqneut25to26_sera_1008_d28,A/DistrictOfColumbia/57/2025_H3N2,3024,interpolated,1008,2,midpoint
human,seqneut25to26_sera_1008_d28,A/DistritoFederal/250106000728/2025_H3N2,1527,interpolated,559.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/DistritoFederal/2578578201/2025_H3N2,2413,interpolated,449.6,2,midpoint
human,seqneut25to26_sera_1008_d28,A/England/174/2025_H3N2,1813,interpolated,169.9,2,midpoint
human,seqneut25to26_sera_1008_d28,A/England/1822256/2025_H1N1,1294,interpolated,87.79,2,midpoint
human,seqneut25to26_sera_1008_d28,A/England/1837734/2025_H3N2,2414,interpolated,429.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/England/1837737/2025_H3N2,2732,interpolated,12.34,2,midpoint
human,seqneut25to26_sera_1008_d28,A/France/ARA-HCL025155099501/2025_H1N1,747.3,interpolated,,1,midpoint
human,seqneut25to26_sera_1008_d28,A/Galicia/GA-CHUAC-451/2025_H3N2,2129,interpolated,312.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Ghana/ARI-25-1125/2025_H1N1,959.6,interpolated,399.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Ghana/FS-25-7077/2025_H3N2,1226,interpolated,35.66,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Guangdong-Maonan/11438/2025_H3N2,1787,interpolated,510.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Guangdong-Meijiang/11256/2025_H3N2,2195,interpolated,337.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Guangxi-Daxin/1643/2025_H3N2,1188,interpolated,189.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Guangxi-Qingxiu/SWL11742/2025_H1N1,904.7,interpolated,238.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Hawaii/44/2025_H1N1,548,interpolated,98.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Hawaii/70/2019_H1N1,1983,interpolated,226.8,3,midpoint
human,seqneut25to26_sera_1008_d28,A/HongKong/1257/2025_H3N2,2322,interpolated,324.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/HongKong/1382/2025_H3N2,2191,interpolated,367.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Indonesia/BIOKES-I-BT074/2025_H3N2,2749,interpolated,10.29,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Indonesia/BIOKES-INAD491/2025_H3N2,2414,interpolated,690.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Lao/820-2750/2025_H3N2,1625,interpolated,297.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Malaysia/IMR/SARI/2028/2025_H3N2,2799,interpolated,366,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Malaysia/IMR/SARI/2406/2025_H3N2,1145,interpolated,126.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Malaysia/IMR/SARI/2517/2025_H3N2,1101,interpolated,246.2,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Massachusetts/18/2022_H3N2,3166,interpolated,1290,3,midpoint
human,seqneut25to26_sera_1008_d28,A/Michigan/110/2025_H3N2,1502,interpolated,479.9,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Minnesota/96/2025_H3N2,2437,interpolated,50.59,2,midpoint
human,seqneut25to26_sera_1008_d28,A/NewSouthWales/2526015582/2025_H3N2,2423,interpolated,29.04,2,midpoint
human,seqneut25to26_sera_1008_d28,A/NewSouthWales/2526015584/2025_H3N2,1397,interpolated,19.58,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Norway/8765/2025_H3N2,1741,interpolated,101.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Norway/8976/2025_H3N2,2644,interpolated,604.6,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Norway/9107/2025_H1N1,808.1,interpolated,47.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Norway/9556/2025_H1N1,409.3,interpolated,18.85,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Peru/GIHSN-04-1089/2025_H3N2,2288,interpolated,599.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Philippines/SARI25-1425/2025_H1N1,388.3,interpolated,49.69,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Queensland/2526516675/2025_H3N2,2059,interpolated,401.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAfrica/PET37604/2025_H3N2,2460,interpolated,531.3,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAfrica/PET37625/2025_H3N2,2035,interpolated,601.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2519001037/2025_H1N1,764.3,interpolated,268.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2520702747/2025_H1N1,1083,interpolated,98.9,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2523012764/2025_H1N1,1281,interpolated,53.81,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2523812314/2025_H3N2,2109,interpolated,201.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2524408801/2025_H3N2,1245,interpolated,121.9,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2524712956/2025_H1N1,471.5,interpolated,108.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2525607496/2025_H3N2,2332,interpolated,366.8,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2527003588/2025_H3N2,1051,interpolated,397.1,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2527213276/2025_H3N2,1418,interpolated,49.56,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2527612456/2025_H1N1,512.2,interpolated,64.21,2,midpoint
human,seqneut25to26_sera_1008_d28,A/SouthAustralia/2527902708/2025_H3N2,692.5,interpolated,231,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Sydney/400/2025_H1N1,337.1,interpolated,43.38,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Tasmania/2521815682/2025_H3N2,1663,interpolated,216.7,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Thailand/8/2022_H3N2,6208,interpolated,1646,3,midpoint
human,seqneut25to26_sera_1008_d28,A/Vermont/73/2025_H3N2,1339,interpolated,128.4,2,midpoint
human,seqneut25to26_sera_1008_d28,A/Victoria/4897/2022_IVR-238_H1N1,5702,interpolated,363.2,3,midpoint
human,seqneut25to26_sera_1008_d28,A/Wisconsin/588/2019_H1N1,1608,interpolated,87.34,3,midpoint
human,seqneut25to26_sera_1008_d28,A/Wisconsin/67/2022_H1N1,856.5,interpolated,50.55,3,midpoint
human,seqneut25to26_sera_1008_d28,A/Zacapa/FLU-261/2025_H1N1,730.6,interpolated,234.9,2,midpoint
