group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate8,seqneut25to26_sera_0032,A/Alagoas/4130/2025_H3N2,plate8-A/Alagoas/4130/2025_H3N2,0.003814,interpolated,0.004821,0.004821,interpolated,1.107,0.8857,0,0.9349,0.07245
human,plate8,seqneut25to26_sera_0032,A/Anapolis/LEIAL6543/2025_H3N2,plate8-A/Anapolis/LEIAL6543/2025_H3N2,0.005894,interpolated,0.007988,0.007988,interpolated,1.132,0.8544,0,0.8517,0.1006
human,plate8,seqneut25to26_sera_0032,A/Andalucia/PMC-00977/2025_H1N1,plate8-A/Andalucia/PMC-00977/2025_H1N1,0.01371,interpolated,0.01451,0.01451,interpolated,2.498,0.9332,0,0.8624,0.09798
human,plate8,seqneut25to26_sera_0032,A/Aragon/2046/2025_H1N1,plate8-A/Aragon/2046/2025_H1N1,0.01048,interpolated,0.01141,0.01141,interpolated,1.671,0.9334,0,0.9299,0.07229
human,plate8,seqneut25to26_sera_0032,A/Arica/59150/2025_H3N2,plate8-A/Arica/59150/2025_H3N2,0.005263,interpolated,0.00574,0.00574,interpolated,1.289,0.9472,0,0.9534,0.06568
human,plate8,seqneut25to26_sera_0032,A/Bahia/3102/2025_H3N2,plate8-A/Bahia/3102/2025_H3N2,0.005439,interpolated,0.007242,0.007242,interpolated,1.265,0.8481,0,0.8646,0.1023
human,plate8,seqneut25to26_sera_0032,A/Bangkok/1803/2025_H1N1,plate8-A/Bangkok/1803/2025_H1N1,0.009517,interpolated,0.009542,0.009542,interpolated,5.225,0.9932,0,0.991,0.03276
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2229/2025_H1N1,plate8-A/Bangkok/P2229/2025_H1N1,0.008524,interpolated,0.009716,0.009716,interpolated,1.805,0.8948,0,0.9083,0.08841
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2323/2025_H3N2,plate8-A/Bangkok/P2323/2025_H3N2,0.007163,interpolated,0.009358,0.009358,interpolated,0.994,0.8833,0,0.8769,0.08362
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2390/2025_H3N2,plate8-A/Bangkok/P2390/2025_H3N2,0.01295,interpolated,0.01767,0.01767,interpolated,1.402,0.8234,0,0.8272,0.07939
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2391/2025_H3N2,plate8-A/Bangkok/P2391/2025_H3N2,0.009379,interpolated,0.0128,0.0128,interpolated,2.301,0.7445,0,0.8949,0.06906
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2572/2025_H3N2,plate8-A/Bangkok/P2572/2025_H3N2,0.005866,interpolated,0.007327,0.007327,interpolated,0.8638,0.9126,0,0.8665,0.09069
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P2921/2025_H3N2,plate8-A/Bangkok/P2921/2025_H3N2,0.003107,interpolated,0.003964,0.003964,interpolated,2.038,0.8043,0,0.9809,0.044
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P3067/2025_H1N1,plate8-A/Bangkok/P3067/2025_H1N1,0.00916,interpolated,0.009169,0.009169,interpolated,2.574,0.9987,0,0.9958,0.0211
human,plate8,seqneut25to26_sera_0032,A/Bangkok/P3263/2025_H3N2,plate8-A/Bangkok/P3263/2025_H3N2,0.00559,interpolated,0.007216,0.007216,interpolated,1.394,0.8503,0,0.8593,0.1046
human,plate8,seqneut25to26_sera_0032,A/Belgium/H0097/2025_H3N2,plate8-A/Belgium/H0097/2025_H3N2,0.004604,interpolated,0.006269,0.006269,interpolated,1.541,0.8107,0,0.9331,0.07272
human,plate8,seqneut25to26_sera_0032,A/Bhutan/1267/2025_H3N2,plate8-A/Bhutan/1267/2025_H3N2,0.005533,interpolated,0.007,0.007,interpolated,0.9733,0.8977,0,0.7955,0.1257
human,plate8,seqneut25to26_sera_0032,A/Bhutan/7/2025_H3N2,plate8-A/Bhutan/7/2025_H3N2,0.004673,interpolated,0.005505,0.005505,interpolated,0.8,0.9386,0,0.9278,0.06881
human,plate8,seqneut25to26_sera_0032,A/BritishColumbia/PHL-2473/2025_H1N1,plate8-A/BritishColumbia/PHL-2473/2025_H1N1,0.009665,interpolated,0.01059,0.01059,interpolated,2.478,0.8988,0,0.9001,0.09227
human,plate8,seqneut25to26_sera_0032,A/California/61/2025_H3N2,plate8-A/California/61/2025_H3N2,0.006017,interpolated,0.007973,0.007973,interpolated,1.169,0.8598,0,0.8771,0.09104
human,plate8,seqneut25to26_sera_0032,A/California/63/2025_H1N1,plate8-A/California/63/2025_H1N1,0.009016,interpolated,0.01008,0.01008,interpolated,2.613,0.8738,0,0.9337,0.07387
human,plate8,seqneut25to26_sera_0032,A/Canberra/465/2025_H1N1,plate8-A/Canberra/465/2025_H1N1,0.006071,interpolated,0.006522,0.006522,interpolated,1.615,0.9454,0,0.9548,0.06824
human,plate8,seqneut25to26_sera_0032,A/Canberra/530/2025_H1N1,plate8-A/Canberra/530/2025_H1N1,0.008089,interpolated,0.00851,0.00851,interpolated,1.821,0.9559,0,0.9505,0.06743
human,plate8,seqneut25to26_sera_0032,A/Catalonia/NSVH102689455/2025_H1N1,plate8-A/Catalonia/NSVH102689455/2025_H1N1,0.0088,interpolated,0.009405,0.009405,interpolated,2.309,0.9289,0,0.957,0.06546
human,plate8,seqneut25to26_sera_0032,A/Colorado/105/2025_H1N1,plate8-A/Colorado/105/2025_H1N1,0.01353,interpolated,0.01455,0.01455,interpolated,3.068,0.9004,0,0.8475,0.1081
human,plate8,seqneut25to26_sera_0032,A/CoteDIvoire/2007/2025_H1N1,plate8-A/CoteDIvoire/2007/2025_H1N1,0.009726,interpolated,0.01031,0.01031,interpolated,2.777,0.9258,0,0.9454,0.07041
human,plate8,seqneut25to26_sera_0032,A/Croatia/10136RV/2023-egg_H3N2,plate8-A/Croatia/10136RV/2023-egg_H3N2,0.008915,interpolated,0.009234,0.009234,interpolated,10,0.8518,0,0.6266,0.1881
human,plate8,seqneut25to26_sera_0032,A/Darwin/1405/2025_H1N1,plate8-A/Darwin/1405/2025_H1N1,0.007407,interpolated,0.00795,0.00795,interpolated,2.394,0.9221,0,0.9294,0.0876
human,plate8,seqneut25to26_sera_0032,A/Darwin/1461/2025_H3N2,plate8-A/Darwin/1461/2025_H3N2,0.009325,interpolated,0.0104,0.0104,interpolated,1.312,0.9332,0,0.9466,0.0597
human,plate8,seqneut25to26_sera_0032,A/Denmark/3070/2025_H1N1,plate8-A/Denmark/3070/2025_H1N1,0.008477,interpolated,0.009176,0.009176,interpolated,2.104,0.9232,0,0.923,0.08507
human,plate8,seqneut25to26_sera_0032,A/DistrictOfColumbia/27/2023_H3N2,plate8-A/DistrictOfColumbia/27/2023_H3N2,0.01259,interpolated,0.01663,0.01663,interpolated,3.217,0.704,0,0.8735,0.0684
human,plate8,seqneut25to26_sera_0032,A/DistrictOfColumbia/57/2025_H3N2,plate8-A/DistrictOfColumbia/57/2025_H3N2,0.01168,interpolated,0.01999,0.01999,interpolated,1.141,0.7707,0,0.8026,0.07301
human,plate8,seqneut25to26_sera_0032,A/DistritoFederal/250106000728/2025_H3N2,plate8-A/DistritoFederal/250106000728/2025_H3N2,0.008701,interpolated,0.01707,0.01707,interpolated,1.017,0.752,0,0.83,0.06899
human,plate8,seqneut25to26_sera_0032,A/DistritoFederal/2578578201/2025_H3N2,plate8-A/DistritoFederal/2578578201/2025_H3N2,0.009009,interpolated,0.01185,0.01185,interpolated,1.353,0.8449,0,0.8138,0.1015
human,plate8,seqneut25to26_sera_0032,A/England/174/2025_H3N2,plate8-A/England/174/2025_H3N2,0.001797,interpolated,0.002021,0.002021,interpolated,1.665,0.911,0,0.9275,0.09896
human,plate8,seqneut25to26_sera_0032,A/England/1822256/2025_H1N1,plate8-A/England/1822256/2025_H1N1,0.003908,interpolated,0.004109,0.004109,interpolated,2.347,0.9445,0,0.9718,0.06512
human,plate8,seqneut25to26_sera_0032,A/England/1837734/2025_H3N2,plate8-A/England/1837734/2025_H3N2,0.01074,interpolated,0.01372,0.01372,interpolated,0.969,0.8945,0,0.7781,0.1037
human,plate8,seqneut25to26_sera_0032,A/England/1837737/2025_H3N2,plate8-A/England/1837737/2025_H3N2,0.01208,interpolated,0.01659,0.01659,interpolated,1.295,0.8315,0,0.9445,0.04316
human,plate8,seqneut25to26_sera_0032,A/France/ARA-HCL025155099501/2025_H1N1,plate8-A/France/ARA-HCL025155099501/2025_H1N1,0.01162,interpolated,0.01301,0.01301,interpolated,2.202,0.8901,0,0.8633,0.0953
human,plate8,seqneut25to26_sera_0032,A/Galicia/GA-CHUAC-451/2025_H3N2,plate8-A/Galicia/GA-CHUAC-451/2025_H3N2,0.002986,interpolated,0.004095,0.004095,interpolated,1.817,0.7817,0,0.9191,0.08907
human,plate8,seqneut25to26_sera_0032,A/Ghana/ARI-25-1125/2025_H1N1,plate8-A/Ghana/ARI-25-1125/2025_H1N1,0.004248,interpolated,0.004449,0.004449,interpolated,2.775,0.9397,0,0.9835,0.04985
human,plate8,seqneut25to26_sera_0032,A/Ghana/FS-25-7077/2025_H3N2,plate8-A/Ghana/FS-25-7077/2025_H3N2,0.01046,interpolated,0.01327,0.01327,interpolated,1.514,0.8489,0,0.8704,0.08074
human,plate8,seqneut25to26_sera_0032,A/Guangdong-Maonan/11438/2025_H3N2,plate8-A/Guangdong-Maonan/11438/2025_H3N2,0.001865,interpolated,0.002283,0.002283,interpolated,1.813,0.8466,0,0.8311,0.1494
human,plate8,seqneut25to26_sera_0032,A/Guangdong-Meijiang/11256/2025_H3N2,plate8-A/Guangdong-Meijiang/11256/2025_H3N2,0.002028,interpolated,0.002529,0.002529,interpolated,2.101,0.8143,0,0.9268,0.09358
human,plate8,seqneut25to26_sera_0032,A/Guangxi-Daxin/1643/2025_H3N2,plate8-A/Guangxi-Daxin/1643/2025_H3N2,0.002269,interpolated,0.003276,0.003276,interpolated,1.354,0.8042,0,0.8258,0.1314
human,plate8,seqneut25to26_sera_0032,A/Guangxi-Qingxiu/SWL11742/2025_H1N1,plate8-A/Guangxi-Qingxiu/SWL11742/2025_H1N1,0.006121,interpolated,0.006652,0.006652,interpolated,1.806,0.9303,0,0.9583,0.06612
human,plate8,seqneut25to26_sera_0032,A/Hawaii/44/2025_H1N1,plate8-A/Hawaii/44/2025_H1N1,0.008011,interpolated,0.008361,0.008361,interpolated,1.965,0.9597,0,0.988,0.03476
human,plate8,seqneut25to26_sera_0032,A/Hawaii/70/2019_H1N1,plate8-A/Hawaii/70/2019_H1N1,0.001862,interpolated,0.00216,0.00216,interpolated,2.026,0.8703,0,0.9798,0.05177
human,plate8,seqneut25to26_sera_0032,A/HongKong/1257/2025_H3N2,plate8-A/HongKong/1257/2025_H3N2,0.006258,interpolated,0.00987,0.00987,interpolated,1.086,0.8048,0,0.7264,0.1304
human,plate8,seqneut25to26_sera_0032,A/HongKong/1382/2025_H3N2,plate8-A/HongKong/1382/2025_H3N2,0.00549,interpolated,0.007569,0.007569,interpolated,1.44,0.8148,0,0.9177,0.07457
