group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
human,seqneut25to26_sera_1028_d28,A/Alagoas/4130/2025_H3N2,581.1,interpolated,213.8,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Anapolis/LEIAL6543/2025_H3N2,355.1,interpolated,77.2,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Andalucia/PMC-00977/2025_H1N1,88.33,interpolated,8.74,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Aragon/2046/2025_H1N1,132.7,interpolated,24.84,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Arica/59150/2025_H3N2,406.8,interpolated,152.8,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bahia/3102/2025_H3N2,540.2,interpolated,159.9,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/1803/2025_H1N1,162.8,interpolated,2.721,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2229/2025_H1N1,172.8,interpolated,26.76,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2323/2025_H3N2,589.1,interpolated,281.3,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2390/2025_H3N2,571.1,interpolated,37.13,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2391/2025_H3N2,215.2,interpolated,70.4,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2572/2025_H3N2,680.4,interpolated,28.45,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P2921/2025_H3N2,378.6,interpolated,88.07,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P3067/2025_H1N1,178.4,interpolated,16.46,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bangkok/P3263/2025_H3N2,301.3,interpolated,53.73,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Belgium/H0097/2025_H3N2,495,interpolated,46.47,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bhutan/1267/2025_H3N2,361.2,interpolated,91.66,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Bhutan/7/2025_H3N2,422.9,interpolated,44.9,2,midpoint
human,seqneut25to26_sera_1028_d28,A/BritishColumbia/PHL-2473/2025_H1N1,145.1,interpolated,17.46,2,midpoint
human,seqneut25to26_sera_1028_d28,A/California/61/2025_H3N2,383.6,interpolated,24.18,2,midpoint
human,seqneut25to26_sera_1028_d28,A/California/63/2025_H1N1,129.7,interpolated,21.64,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Canberra/465/2025_H1N1,254.2,interpolated,0.1005,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Canberra/530/2025_H1N1,167.3,interpolated,9.822,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Catalonia/NSVH102689455/2025_H1N1,148.1,interpolated,36.15,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Colorado/105/2025_H1N1,145.9,interpolated,26.67,2,midpoint
human,seqneut25to26_sera_1028_d28,A/CoteDIvoire/2007/2025_H1N1,191.2,interpolated,24.05,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Croatia/10136RV/2023-egg_H3N2,3015,interpolated,660.2,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Darwin/1405/2025_H1N1,143.4,interpolated,29.32,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Darwin/1461/2025_H3N2,702.5,interpolated,78.17,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Denmark/3070/2025_H1N1,161.4,interpolated,17.77,2,midpoint
human,seqneut25to26_sera_1028_d28,A/DistrictOfColumbia/27/2023_H3N2,508.2,interpolated,186.7,2,midpoint
human,seqneut25to26_sera_1028_d28,A/DistrictOfColumbia/57/2025_H3N2,313.6,interpolated,48.67,2,midpoint
human,seqneut25to26_sera_1028_d28,A/DistritoFederal/250106000728/2025_H3N2,282.8,interpolated,140.9,2,midpoint
human,seqneut25to26_sera_1028_d28,A/DistritoFederal/2578578201/2025_H3N2,306.3,interpolated,24.69,2,midpoint
human,seqneut25to26_sera_1028_d28,A/England/174/2025_H3N2,542.5,interpolated,13.25,2,midpoint
human,seqneut25to26_sera_1028_d28,A/England/1822256/2025_H1N1,96.71,interpolated,25.45,2,midpoint
human,seqneut25to26_sera_1028_d28,A/England/1837734/2025_H3N2,395.1,interpolated,42.53,2,midpoint
human,seqneut25to26_sera_1028_d28,A/England/1837737/2025_H3N2,446.9,interpolated,178.3,2,midpoint
human,seqneut25to26_sera_1028_d28,A/France/ARA-HCL025155099501/2025_H1N1,213.3,interpolated,,1,midpoint
human,seqneut25to26_sera_1028_d28,A/Galicia/GA-CHUAC-451/2025_H3N2,481.4,interpolated,42,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Ghana/ARI-25-1125/2025_H1N1,108.2,interpolated,2.982,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Ghana/FS-25-7077/2025_H3N2,341.8,interpolated,104.1,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Guangdong-Maonan/11438/2025_H3N2,614.1,interpolated,52.43,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Guangdong-Meijiang/11256/2025_H3N2,1361,interpolated,398,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Guangxi-Daxin/1643/2025_H3N2,400.4,interpolated,91.18,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Guangxi-Qingxiu/SWL11742/2025_H1N1,185.7,interpolated,20.79,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Hawaii/44/2025_H1N1,140.3,interpolated,7.654,2,midpoint
human,seqneut25to26_sera_1028_d28,A/Hawaii/70/2019_H1N1,136.2,interpolated,6.103,3,midpoint
human,seqneut25to26_sera_1028_d28,A/HongKong/1257/2025_H3N2,317.1,interpolated,40.32,2,midpoint
human,seqneut25to26_sera_1028_d28,A/HongKong/1382/2025_H3N2,443.8,interpolated,93.06,2,midpoint
