group,plate,serum,virus,replicate,ic50,ic50_bound,midpoint,midpoint_bound,midpoint_bound_type,slope,top,bottom,r2,rmsd
human,plate5,seqneut25to26_sera_0029,A/Alagoas/4130/2025_H3N2,plate5-A/Alagoas/4130/2025_H3N2,0.0005256,interpolated,0.0006186,0.0006186,interpolated,2.742,0.8198,0,0.9309,0.09425
human,plate5,seqneut25to26_sera_0029,A/Anapolis/LEIAL6543/2025_H3N2,plate5-A/Anapolis/LEIAL6543/2025_H3N2,0.0009532,interpolated,0.001356,0.001356,interpolated,1.933,0.753,0,0.9972,0.01672
human,plate5,seqneut25to26_sera_0029,A/Andalucia/PMC-00977/2025_H1N1,plate5-A/Andalucia/PMC-00977/2025_H1N1,0.001035,interpolated,0.00127,0.00127,interpolated,2.952,0.7729,0,0.9998,0.004744
human,plate5,seqneut25to26_sera_0029,A/Aragon/2046/2025_H1N1,plate5-A/Aragon/2046/2025_H1N1,0.0008456,interpolated,0.0009201,0.0009201,interpolated,2.693,0.8983,0,0.9874,0.04448
human,plate5,seqneut25to26_sera_0029,A/Arica/59150/2025_H3N2,plate5-A/Arica/59150/2025_H3N2,0.001016,interpolated,0.001191,0.001191,interpolated,1.64,0.8855,0,0.9712,0.06143
human,plate5,seqneut25to26_sera_0029,A/Bahia/3102/2025_H3N2,plate5-A/Bahia/3102/2025_H3N2,0.001072,interpolated,0.001236,0.001236,interpolated,2.225,0.8637,0,0.9686,0.06633
human,plate5,seqneut25to26_sera_0029,A/Bangkok/1803/2025_H1N1,plate5-A/Bangkok/1803/2025_H1N1,0.001611,interpolated,0.001815,0.001815,interpolated,2.832,0.8568,0,0.9822,0.05162
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2229/2025_H1N1,plate5-A/Bangkok/P2229/2025_H1N1,0.000835,interpolated,0.000989,0.000989,interpolated,2.317,0.8379,0,0.9961,0.0225
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2323/2025_H3N2,plate5-A/Bangkok/P2323/2025_H3N2,0.001405,interpolated,0.00195,0.00195,interpolated,2.339,0.7325,0,0.9913,0.02942
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2390/2025_H3N2,plate5-A/Bangkok/P2390/2025_H3N2,0.002479,interpolated,0.002753,0.002753,interpolated,4.297,0.8187,0,0.989,0.03898
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2391/2025_H3N2,plate5-A/Bangkok/P2391/2025_H3N2,0.002149,interpolated,0.002949,0.002949,interpolated,1.279,0.8336,0,0.9083,0.0932
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2572/2025_H3N2,plate5-A/Bangkok/P2572/2025_H3N2,0.001269,interpolated,0.001505,0.001505,interpolated,1.709,0.8737,0,0.9975,0.01784
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P2921/2025_H3N2,plate5-A/Bangkok/P2921/2025_H3N2,0.0009137,interpolated,0.001165,0.001165,interpolated,2.167,0.7951,0,0.995,0.02404
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P3067/2025_H1N1,plate5-A/Bangkok/P3067/2025_H1N1,0.001134,interpolated,0.001443,0.001443,interpolated,2.178,0.796,0,0.9803,0.04862
human,plate5,seqneut25to26_sera_0029,A/Bangkok/P3263/2025_H3N2,plate5-A/Bangkok/P3263/2025_H3N2,0.001242,interpolated,0.001696,0.001696,interpolated,2.201,0.7518,0,0.9867,0.03729
human,plate5,seqneut25to26_sera_0029,A/Belgium/H0097/2025_H3N2,plate5-A/Belgium/H0097/2025_H3N2,0.001693,interpolated,0.001964,0.001964,interpolated,2.908,0.8244,0,0.9956,0.02399
human,plate5,seqneut25to26_sera_0029,A/Bhutan/1267/2025_H3N2,plate5-A/Bhutan/1267/2025_H3N2,0.001672,interpolated,0.002116,0.002116,interpolated,2.817,0.7574,0,0.9424,0.08129
human,plate5,seqneut25to26_sera_0029,A/Bhutan/7/2025_H3N2,plate5-A/Bhutan/7/2025_H3N2,0.00347,interpolated,0.003711,0.003711,interpolated,6.479,0.8239,0,0.9807,0.05224
human,plate5,seqneut25to26_sera_0029,A/BritishColumbia/PHL-2473/2025_H1N1,plate5-A/BritishColumbia/PHL-2473/2025_H1N1,0.0009631,interpolated,0.00119,0.00119,interpolated,2.797,0.7766,0,0.9767,0.05307
human,plate5,seqneut25to26_sera_0029,A/California/61/2025_H3N2,plate5-A/California/61/2025_H3N2,0.00175,interpolated,0.001905,0.001905,interpolated,1.306,0.9477,0,0.933,0.09804
human,plate5,seqneut25to26_sera_0029,A/California/63/2025_H1N1,plate5-A/California/63/2025_H1N1,0.0008188,interpolated,0.0008971,0.0008971,interpolated,2.581,0.8951,0,0.9958,0.02516
human,plate5,seqneut25to26_sera_0029,A/Canberra/465/2025_H1N1,plate5-A/Canberra/465/2025_H1N1,0.001155,interpolated,0.001357,0.001357,interpolated,3.606,0.7796,0,0.9762,0.05575
human,plate5,seqneut25to26_sera_0029,A/Canberra/530/2025_H1N1,plate5-A/Canberra/530/2025_H1N1,0.0008321,interpolated,0.001252,0.001252,interpolated,2.147,0.7079,0,0.9973,0.01567
human,plate5,seqneut25to26_sera_0029,A/Catalonia/NSVH102689455/2025_H1N1,plate5-A/Catalonia/NSVH102689455/2025_H1N1,0.0008133,interpolated,0.0009445,0.0009445,interpolated,3.537,0.7947,0,0.9933,0.02923
human,plate5,seqneut25to26_sera_0029,A/Colorado/105/2025_H1N1,plate5-A/Colorado/105/2025_H1N1,0.0007789,interpolated,0.0008612,0.0008612,interpolated,1.659,0.9233,0,0.9968,0.02103
human,plate5,seqneut25to26_sera_0029,A/CoteDIvoire/2007/2025_H1N1,plate5-A/CoteDIvoire/2007/2025_H1N1,0.001057,interpolated,0.00125,0.00125,interpolated,2.974,0.8032,0,0.9991,0.01096
